marketcap,revenue,earnings,operating-margin,total-assets,total-liabilities,total-debt,net-assets,pe-ratio,ps-ratio,return-on-assets,return-on-equity,debt-to-equity,Industry_Food,Industry_Insurance,Industry_Oil&Gas,Industry_Pharmaceuticals,Industry_Real Estate,Industry_Retail,Industry_Technology,Country_India,Country_Japan,Country_Other,Country_UK,Country_USA
2.532902848056256,4.175002465239555,1.0473189942805592,0.07150000000000001,3.8622023104441903,3.380994674344636,2.503073953743449,2.9528247725427144,42.8,0.188,0.0015176006736571414,0.009411090548073724,0.23145027987621533,0,0,0,0,0,0,1,0,0,1,0,0
2.975529566236472,2.010894999144726,-0.49469624183610705,-0.06709999999999999,2.096790180014449,2.298577071596507,1.8961194845522977,-1.0367368849500223,-24.9,2.87,-0.008061620351197082,0.09079666453783056,0.25024357373473405,0,0,0,0,0,0,1,0,0,1,0,0
3.9460378840154235,3.6483178423578133,1.425515074273172,0.04650000000000001,3.7639869266007415,3.033509637888021,1.4951487660319727,3.15016862685841,36.7,1.36,0.005233472989849791,0.017503199645388625,0.02073476112502166,0,0,0,0,0,0,1,0,0,0,0,0
5.054971107916307,2.9183111265854063,2.1713368063840917,0.5008,3.506757877322648,2.800325477211381,2.503073953743449,2.884241897520628,21.9,8.89,0.04636305795127709,0.1432325520950174,0.2594920828091404,0,0,0,0,0,0,1,0,0,0,0,1
0.8544153281560676,1.4182774069729414,0.2776317365982795,0.1075,0.7975071958841881,0.2851789422336624,0.20701416938432612,0.6312717768418579,17.2,0.4359,0.05425711056340475,0.09619607955115983,0.05391376888950285,0,0,0,0,0,0,1,0,0,1,0,0
3.5240048109237025,1.8764069432883397,1.085189268335969,0.13140000000000002,3.488902962081261,2.740840023925201,2.093097868127322,2.9041650800285006,35.7,5.95,0.003588226111344872,0.011581813281519675,0.11911492353931034,0,0,0,0,0,0,1,0,0,0,0,0
2.5817308344235403,2.7459880404426023,-0.6678293725756554,-0.1066,4.981618345025764,4.9283400513694255,3.5019472847622986,2.1471001901536506,-3.78,0.8429,-4.30980799426944e-05,-0.01589571671224249,2.7538972589358512,0,0,0,0,0,0,1,0,1,0,0,0
5.072482697422336,3.6449275665847534,1.199964782928397,-0.0109,3.681099266794974,3.2962071678045244,2.5006159434931803,2.615934912194404,-381.0,4.25,0.003391288517496979,0.02823214929145577,0.40017832085777744,0,0,0,0,0,0,1,0,0,0,0,1
2.2235418856535927,2.0149030205422647,0.4054651081081644,0.1026,2.050270164379556,1.3270750014599193,0.8544153281560676,1.6074359097634274,20.3,1.27,0.005077304185615406,0.013938510899829929,0.08493402236746805,0,0,0,0,0,0,1,0,0,0,0,1
4.164803025870662,2.7363136663750693,1.5216989981260935,0.25129999999999997,3.2168738221975275,2.033397603178429,0.9631743177730056,2.9069010598473755,17.3,4.42,0.01940671755383383,0.035376065597550174,0.008012588290098793,0,0,0,0,0,0,1,0,0,0,0,0
3.444895236927875,2.224623551524334,1.2612978709452054,0.2871,2.6539459421090092,1.8578592709325787,1.4701758451005928,2.174751721484161,13.7,3.68,0.03070594697777182,0.07892084988821571,0.12767455535339206,0,0,0,0,0,0,1,0,0,0,0,1
0.9001613499442714,2.744060638625243,-2.419478844465545,-0.0672,3.555633734966574,3.543853682063679,3.056356895370426,0.3435897043900769,-0.125,0.1005,-0.09428649631426693,0.018553219901069784,15.364813091498815,0,0,0,0,0,0,1,0,0,0,0,1
2.413231613081109,1.7817091333745536,0.5068176023684519,0.1386,2.010894999144726,1.3506671834767394,0.5877866649021191,1.5260563034950494,18.6,2.06,0.009435232686211175,0.028336778215284138,0.04026872801726342,0,0,0,0,0,0,1,0,0,0,0,1
4.269977130865259,3.4265401893339504,1.8578592709325787,0.1773,4.420766462989812,4.128907006571212,2.367436065313662,3.093312601892855,19.5,2.37,0.004066601155338395,0.05231905910948406,0.1428940913803904,0,0,0,0,0,0,1,0,0,0,0,1
1.534714366238164,0.49469624183610705,0.037247614026666466,0.0751,0.5068176023684519,0.3435897043900769,0.27002713721306015,0.22314355131420976,126.0,5.55,0.003125663308947973,0.019973020211837705,0.6504033222258444,0,0,0,0,0,0,1,1,0,0,0,0
5.384265678684401,3.0411835364579085,1.9837562915454279,0.34119999999999995,3.4265401893339504,2.65745841498615,1.6253112615903906,2.8627721462977607,43.4,10.9,0.03653001089619753,0.10363036179490312,0.048769980129934914,0,0,0,0,0,0,1,0,0,0,0,1
